SendingAgentID,ReceivingAgentID,Received,InformationPacketID,Endorsement,ChangeInAmplification,Tick,timestamp
B-ID-90,B-ID-91,0,IP-4,false,0.1,5,01:23:24.125 PM 27-Jan-2023
B-ID-90,B-ID-92,0,IP-4,false,0.1,5,01:23:24.127 PM 27-Jan-2023
B-ID-90,B-ID-93,0,IP-4,false,0.1,5,01:23:24.131 PM 27-Jan-2023
B-ID-90,B-ID-94,0,IP-4,false,0.1,5,01:23:24.134 PM 27-Jan-2023
B-ID-90,B-ID-95,0,IP-4,false,0.1,5,01:23:24.136 PM 27-Jan-2023
B-ID-91,B-ID-86,0,IP-4,false,0.1,5,01:23:24.141 PM 27-Jan-2023
B-ID-91,B-ID-87,0,IP-4,false,0.1,5,01:23:24.144 PM 27-Jan-2023
B-ID-91,B-ID-88,0,IP-4,false,0.1,5,01:23:24.147 PM 27-Jan-2023
B-ID-91,B-ID-89,0,IP-4,false,-0.1,5,01:23:24.150 PM 27-Jan-2023
B-ID-91,B-ID-90,0,IP-4,false,0.1,5,01:23:24.152 PM 27-Jan-2023
B-ID-91,B-ID-92,0,IP-4,false,0.1,5,01:23:24.154 PM 27-Jan-2023
B-ID-91,B-ID-93,0,IP-4,false,0.1,5,01:23:24.156 PM 27-Jan-2023
B-ID-91,B-ID-276,0,IP-4,false,0.1,5,01:23:24.158 PM 27-Jan-2023
B-ID-91,B-ID-450,0,IP-4,false,-0.1,5,01:23:24.159 PM 27-Jan-2023
B-ID-92,B-ID-88,0,IP-4,false,0.1,5,01:23:24.167 PM 27-Jan-2023
B-ID-92,B-ID-89,0,IP-4,false,0.1,5,01:23:24.170 PM 27-Jan-2023
B-ID-92,B-ID-90,0,IP-4,false,0.1,5,01:23:24.173 PM 27-Jan-2023
B-ID-92,B-ID-91,0,IP-4,false,-0.1,5,01:23:24.177 PM 27-Jan-2023
B-ID-92,B-ID-93,0,IP-4,false,-0.1,5,01:23:24.180 PM 27-Jan-2023
B-ID-92,B-ID-94,0,IP-4,false,-0.1,5,01:23:24.184 PM 27-Jan-2023
B-ID-92,B-ID-95,0,IP-4,false,0.1,5,01:23:24.186 PM 27-Jan-2023
B-ID-92,B-ID-96,0,IP-4,false,-0.1,5,01:23:24.188 PM 27-Jan-2023
B-ID-92,B-ID-97,0,IP-4,false,-0.1,5,01:23:24.190 PM 27-Jan-2023
B-ID-97,B-ID-92,0,IP-1,false,0.1,5,01:23:24.233 PM 27-Jan-2023
B-ID-97,B-ID-95,0,IP-1,false,-0.1,5,01:23:24.235 PM 27-Jan-2023
B-ID-97,B-ID-98,0,IP-1,false,-0.1,5,01:23:24.238 PM 27-Jan-2023
B-ID-97,B-ID-99,0,IP-1,false,-0.1,5,01:23:24.240 PM 27-Jan-2023
B-ID-97,B-ID-102,0,IP-1,false,0.1,5,01:23:24.242 PM 27-Jan-2023
B-ID-98,B-ID-93,0,IP-1,false,-0.1,5,01:23:24.248 PM 27-Jan-2023
B-ID-98,B-ID-95,0,IP-1,false,-0.1,5,01:23:24.251 PM 27-Jan-2023
B-ID-98,B-ID-97,0,IP-1,false,0.1,5,01:23:24.253 PM 27-Jan-2023
B-ID-98,B-ID-99,0,IP-1,false,-0.1,5,01:23:24.255 PM 27-Jan-2023
B-ID-98,B-ID-100,0,IP-1,false,0.1,5,01:23:24.258 PM 27-Jan-2023
B-ID-98,B-ID-101,0,IP-1,false,-0.1,5,01:23:24.261 PM 27-Jan-2023
B-ID-98,B-ID-102,0,IP-1,false,-0.1,5,01:23:24.265 PM 27-Jan-2023
B-ID-98,B-ID-103,0,IP-1,false,0.1,5,01:23:24.267 PM 27-Jan-2023
B-ID-99,B-ID-63,0,IP-1,false,-0.1,5,01:23:24.272 PM 27-Jan-2023
B-ID-99,B-ID-94,0,IP-1,false,-0.1,5,01:23:24.275 PM 27-Jan-2023
B-ID-99,B-ID-96,0,IP-1,false,0.1,5,01:23:24.278 PM 27-Jan-2023
B-ID-99,B-ID-97,0,IP-1,false,0.1,5,01:23:24.280 PM 27-Jan-2023
B-ID-99,B-ID-98,0,IP-1,false,0.1,5,01:23:24.283 PM 27-Jan-2023
B-ID-99,B-ID-100,0,IP-1,false,0.1,5,01:23:24.285 PM 27-Jan-2023
B-ID-99,B-ID-101,0,IP-1,false,0.1,5,01:23:24.287 PM 27-Jan-2023
B-ID-99,B-ID-102,0,IP-1,false,0.1,5,01:23:24.288 PM 27-Jan-2023
B-ID-99,B-ID-103,0,IP-1,false,-0.1,5,01:23:24.290 PM 27-Jan-2023
B-ID-99,B-ID-104,0,IP-1,false,-0.1,5,01:23:24.292 PM 27-Jan-2023
B-ID-100,B-ID-95,0,IP-1,false,-0.1,5,01:23:24.298 PM 27-Jan-2023
B-ID-100,B-ID-96,0,IP-1,false,-0.1,5,01:23:24.301 PM 27-Jan-2023
B-ID-100,B-ID-97,0,IP-1,false,0.1,5,01:23:24.304 PM 27-Jan-2023
B-ID-100,B-ID-98,0,IP-1,false,-0.1,5,01:23:24.307 PM 27-Jan-2023
B-ID-100,B-ID-101,0,IP-1,false,-0.1,5,01:23:24.308 PM 27-Jan-2023
B-ID-100,B-ID-102,0,IP-1,false,0.1,5,01:23:24.310 PM 27-Jan-2023
B-ID-100,B-ID-103,0,IP-1,false,-0.1,5,01:23:24.312 PM 27-Jan-2023
B-ID-100,B-ID-104,0,IP-1,false,0.1,5,01:23:24.314 PM 27-Jan-2023
B-ID-100,B-ID-105,0,IP-1,false,0.1,5,01:23:24.317 PM 27-Jan-2023
B-ID-101,B-ID-97,0,IP-1,false,-0.1,5,01:23:24.323 PM 27-Jan-2023
B-ID-101,B-ID-98,0,IP-1,false,0.1,5,01:23:24.325 PM 27-Jan-2023
B-ID-101,B-ID-99,0,IP-1,false,-0.1,5,01:23:24.328 PM 27-Jan-2023
B-ID-101,B-ID-100,0,IP-1,false,-0.1,5,01:23:24.329 PM 27-Jan-2023
B-ID-101,B-ID-102,0,IP-1,false,-0.1,5,01:23:24.332 PM 27-Jan-2023
B-ID-101,B-ID-103,0,IP-1,false,0.1,5,01:23:24.334 PM 27-Jan-2023
B-ID-101,B-ID-105,0,IP-1,false,-0.1,5,01:23:24.336 PM 27-Jan-2023
B-ID-101,B-ID-106,0,IP-1,false,0.1,5,01:23:24.338 PM 27-Jan-2023
B-ID-102,B-ID-97,0,IP-1,false,-0.1,5,01:23:24.345 PM 27-Jan-2023
B-ID-102,B-ID-98,0,IP-1,false,0.1,5,01:23:24.349 PM 27-Jan-2023
B-ID-102,B-ID-99,0,IP-1,false,0.1,5,01:23:24.351 PM 27-Jan-2023
B-ID-102,B-ID-100,0,IP-1,false,-0.1,5,01:23:24.354 PM 27-Jan-2023
B-ID-102,B-ID-103,0,IP-1,false,0.1,5,01:23:24.357 PM 27-Jan-2023
B-ID-102,B-ID-105,0,IP-1,false,-0.1,5,01:23:24.359 PM 27-Jan-2023
B-ID-102,B-ID-106,0,IP-1,false,-0.1,5,01:23:24.360 PM 27-Jan-2023
B-ID-102,B-ID-301,0,IP-1,false,0.1,5,01:23:24.362 PM 27-Jan-2023
B-ID-103,B-ID-98,0,IP-1,false,0.1,5,01:23:24.369 PM 27-Jan-2023
B-ID-103,B-ID-99,0,IP-1,false,-0.1,5,01:23:24.371 PM 27-Jan-2023
B-ID-103,B-ID-100,0,IP-1,false,0.1,5,01:23:24.374 PM 27-Jan-2023
B-ID-103,B-ID-101,0,IP-1,false,-0.1,5,01:23:24.377 PM 27-Jan-2023
B-ID-103,B-ID-102,0,IP-1,false,0.1,5,01:23:24.379 PM 27-Jan-2023
B-ID-103,B-ID-106,0,IP-1,false,0.1,5,01:23:24.382 PM 27-Jan-2023
B-ID-103,B-ID-107,0,IP-1,false,0.1,5,01:23:24.383 PM 27-Jan-2023
B-ID-103,B-ID-108,0,IP-1,false,-0.1,5,01:23:24.393 PM 27-Jan-2023
B-ID-103,B-ID-285,0,IP-1,false,-0.1,5,01:23:24.395 PM 27-Jan-2023
B-ID-105,B-ID-100,0,IP-3,false,0.1,5,01:23:24.409 PM 27-Jan-2023
B-ID-105,B-ID-101,0,IP-3,false,0.1,5,01:23:24.412 PM 27-Jan-2023
B-ID-105,B-ID-102,0,IP-3,false,0.1,5,01:23:24.415 PM 27-Jan-2023
B-ID-105,B-ID-104,0,IP-3,false,0.1,5,01:23:24.418 PM 27-Jan-2023
B-ID-105,B-ID-107,0,IP-3,false,0.1,5,01:23:24.420 PM 27-Jan-2023
B-ID-105,B-ID-109,0,IP-3,false,-0.1,5,01:23:24.422 PM 27-Jan-2023
B-ID-106,B-ID-101,0,IP-3,false,-0.1,5,01:23:24.427 PM 27-Jan-2023
B-ID-106,B-ID-102,0,IP-3,false,0.1,5,01:23:24.429 PM 27-Jan-2023
B-ID-106,B-ID-103,0,IP-3,false,0.1,5,01:23:24.433 PM 27-Jan-2023
B-ID-106,B-ID-104,0,IP-3,false,0.1,5,01:23:24.437 PM 27-Jan-2023
B-ID-106,B-ID-107,0,IP-3,false,-0.1,5,01:23:24.439 PM 27-Jan-2023
B-ID-106,B-ID-108,0,IP-3,false,0.1,5,01:23:24.441 PM 27-Jan-2023
B-ID-106,B-ID-109,0,IP-3,false,-0.1,5,01:23:24.443 PM 27-Jan-2023
B-ID-106,B-ID-110,0,IP-3,false,-0.1,5,01:23:24.445 PM 27-Jan-2023
B-ID-106,B-ID-111,0,IP-3,false,-0.1,5,01:23:24.447 PM 27-Jan-2023
B-ID-108,B-ID-103,0,IP-3,false,-0.1,5,01:23:24.463 PM 27-Jan-2023
B-ID-108,B-ID-104,0,IP-3,false,0.1,5,01:23:24.466 PM 27-Jan-2023
B-ID-108,B-ID-105,0,IP-3,false,0.1,5,01:23:24.469 PM 27-Jan-2023
B-ID-108,B-ID-106,0,IP-3,false,-0.1,5,01:23:24.471 PM 27-Jan-2023
B-ID-108,B-ID-107,0,IP-3,false,0.1,5,01:23:24.473 PM 27-Jan-2023
B-ID-108,B-ID-109,0,IP-3,false,-0.1,5,01:23:24.475 PM 27-Jan-2023
B-ID-108,B-ID-110,0,IP-3,false,0.1,5,01:23:24.477 PM 27-Jan-2023
B-ID-108,B-ID-111,0,IP-3,false,0.1,5,01:23:24.478 PM 27-Jan-2023
B-ID-108,B-ID-112,0,IP-3,false,0.1,5,01:23:24.481 PM 27-Jan-2023
B-ID-108,B-ID-113,0,IP-3,false,0.1,5,01:23:24.483 PM 27-Jan-2023
B-ID-108,B-ID-433,0,IP-3,false,-0.1,5,01:23:24.486 PM 27-Jan-2023
B-ID-109,B-ID-60,0,IP-3,false,-0.1,5,01:23:24.491 PM 27-Jan-2023
B-ID-109,B-ID-104,0,IP-3,false,-0.1,5,01:23:24.493 PM 27-Jan-2023
B-ID-109,B-ID-105,0,IP-3,false,-0.1,5,01:23:24.496 PM 27-Jan-2023
B-ID-109,B-ID-106,0,IP-3,false,-0.1,5,01:23:24.499 PM 27-Jan-2023
B-ID-109,B-ID-107,0,IP-3,false,0.1,5,01:23:24.500 PM 27-Jan-2023
B-ID-109,B-ID-108,0,IP-3,false,0.1,5,01:23:24.503 PM 27-Jan-2023
B-ID-109,B-ID-110,0,IP-3,false,0.1,5,01:23:24.504 PM 27-Jan-2023
B-ID-109,B-ID-114,0,IP-3,false,0.1,5,01:23:24.506 PM 27-Jan-2023
B-ID-110,B-ID-105,0,IP-3,false,-0.1,5,01:23:24.512 PM 27-Jan-2023
B-ID-110,B-ID-106,0,IP-3,false,-0.1,5,01:23:24.516 PM 27-Jan-2023
B-ID-110,B-ID-107,0,IP-3,false,-0.1,5,01:23:24.518 PM 27-Jan-2023
B-ID-110,B-ID-108,0,IP-3,false,-0.1,5,01:23:24.521 PM 27-Jan-2023
B-ID-110,B-ID-109,0,IP-3,false,-0.1,5,01:23:24.523 PM 27-Jan-2023
B-ID-110,B-ID-111,0,IP-3,false,-0.1,5,01:23:24.525 PM 27-Jan-2023
B-ID-110,B-ID-113,0,IP-3,false,-0.1,5,01:23:24.527 PM 27-Jan-2023
B-ID-110,B-ID-114,0,IP-3,false,0.1,5,01:23:24.529 PM 27-Jan-2023
B-ID-110,B-ID-115,0,IP-3,false,-0.1,5,01:23:24.531 PM 27-Jan-2023
B-ID-111,B-ID-106,0,IP-3,false,-0.1,5,01:23:24.537 PM 27-Jan-2023
B-ID-111,B-ID-108,0,IP-3,false,-0.1,5,01:23:24.541 PM 27-Jan-2023
B-ID-111,B-ID-109,0,IP-3,false,-0.1,5,01:23:24.543 PM 27-Jan-2023
B-ID-111,B-ID-110,0,IP-3,false,-0.1,5,01:23:24.546 PM 27-Jan-2023
B-ID-111,B-ID-113,0,IP-3,false,0.1,5,01:23:24.549 PM 27-Jan-2023
B-ID-111,B-ID-114,0,IP-3,false,-0.1,5,01:23:24.550 PM 27-Jan-2023
B-ID-111,B-ID-115,0,IP-3,false,-0.1,5,01:23:24.552 PM 27-Jan-2023
B-ID-111,B-ID-116,0,IP-3,false,0.1,5,01:23:24.554 PM 27-Jan-2023
B-ID-112,B-ID-107,0,IP-3,false,0.1,5,01:23:24.560 PM 27-Jan-2023
B-ID-112,B-ID-108,0,IP-3,false,0.1,5,01:23:24.563 PM 27-Jan-2023
B-ID-112,B-ID-109,0,IP-3,false,0.1,5,01:23:24.567 PM 27-Jan-2023
B-ID-112,B-ID-111,0,IP-3,false,0.1,5,01:23:24.570 PM 27-Jan-2023
B-ID-112,B-ID-113,0,IP-3,false,0.1,5,01:23:24.573 PM 27-Jan-2023
B-ID-112,B-ID-114,0,IP-3,false,0.1,5,01:23:24.576 PM 27-Jan-2023
B-ID-112,B-ID-115,0,IP-3,false,0.1,5,01:23:24.577 PM 27-Jan-2023
B-ID-112,B-ID-116,0,IP-3,false,-0.1,5,01:23:24.579 PM 27-Jan-2023
B-ID-112,B-ID-117,0,IP-3,false,-0.1,5,01:23:24.582 PM 27-Jan-2023
B-ID-113,B-ID-108,0,IP-3,false,-0.1,5,01:23:24.588 PM 27-Jan-2023
B-ID-113,B-ID-108,0,IP-4,false,-0.1,5,01:23:24.588 PM 27-Jan-2023
B-ID-113,B-ID-110,0,IP-3,false,0.1,5,01:23:24.591 PM 27-Jan-2023
B-ID-113,B-ID-110,0,IP-4,false,0.1,5,01:23:24.592 PM 27-Jan-2023
B-ID-113,B-ID-111,0,IP-3,false,-0.1,5,01:23:24.595 PM 27-Jan-2023
B-ID-113,B-ID-111,0,IP-4,false,-0.1,5,01:23:24.595 PM 27-Jan-2023
B-ID-113,B-ID-112,0,IP-3,false,-0.1,5,01:23:24.597 PM 27-Jan-2023
B-ID-113,B-ID-112,0,IP-4,false,-0.1,5,01:23:24.598 PM 27-Jan-2023
B-ID-113,B-ID-114,0,IP-3,false,-0.1,5,01:23:24.600 PM 27-Jan-2023
B-ID-113,B-ID-114,0,IP-4,false,-0.1,5,01:23:24.600 PM 27-Jan-2023
B-ID-113,B-ID-115,0,IP-3,false,0.1,5,01:23:24.602 PM 27-Jan-2023
B-ID-113,B-ID-115,0,IP-4,false,0.1,5,01:23:24.602 PM 27-Jan-2023
B-ID-113,B-ID-118,0,IP-3,false,0.1,5,01:23:24.605 PM 27-Jan-2023
B-ID-113,B-ID-118,0,IP-4,false,0.1,5,01:23:24.605 PM 27-Jan-2023
B-ID-113,B-ID-197,0,IP-3,false,-0.1,5,01:23:24.608 PM 27-Jan-2023
B-ID-113,B-ID-197,0,IP-4,false,-0.1,5,01:23:24.608 PM 27-Jan-2023
B-ID-113,B-ID-355,0,IP-3,false,0.1,5,01:23:24.611 PM 27-Jan-2023
B-ID-113,B-ID-355,0,IP-4,false,0.1,5,01:23:24.611 PM 27-Jan-2023
B-ID-113,B-ID-495,0,IP-3,false,0.1,5,01:23:24.613 PM 27-Jan-2023
B-ID-113,B-ID-495,0,IP-4,false,0.1,5,01:23:24.614 PM 27-Jan-2023
B-ID-114,B-ID-109,0,IP-3,false,0.1,5,01:23:24.620 PM 27-Jan-2023
B-ID-114,B-ID-110,0,IP-3,false,0.1,5,01:23:24.623 PM 27-Jan-2023
B-ID-114,B-ID-111,0,IP-3,false,0.1,5,01:23:24.626 PM 27-Jan-2023
B-ID-114,B-ID-113,0,IP-3,false,-0.1,5,01:23:24.629 PM 27-Jan-2023
B-ID-114,B-ID-115,0,IP-3,false,-0.1,5,01:23:24.632 PM 27-Jan-2023
B-ID-114,B-ID-116,0,IP-3,false,-0.1,5,01:23:24.635 PM 27-Jan-2023
B-ID-114,B-ID-117,0,IP-3,false,0.1,5,01:23:24.637 PM 27-Jan-2023
B-ID-114,B-ID-118,0,IP-3,false,0.1,5,01:23:24.639 PM 27-Jan-2023
B-ID-114,B-ID-119,0,IP-3,false,-0.1,5,01:23:24.642 PM 27-Jan-2023
B-ID-115,B-ID-110,0,IP-3,false,0.1,5,01:23:24.656 PM 27-Jan-2023
B-ID-115,B-ID-111,0,IP-3,false,-0.1,5,01:23:24.660 PM 27-Jan-2023
B-ID-115,B-ID-113,0,IP-3,false,0.1,5,01:23:24.663 PM 27-Jan-2023
B-ID-115,B-ID-114,0,IP-3,false,-0.1,5,01:23:24.667 PM 27-Jan-2023
B-ID-115,B-ID-116,0,IP-3,false,0.1,5,01:23:24.669 PM 27-Jan-2023
B-ID-115,B-ID-117,0,IP-3,false,0.1,5,01:23:24.672 PM 27-Jan-2023
B-ID-115,B-ID-118,0,IP-3,false,-0.1,5,01:23:24.674 PM 27-Jan-2023
B-ID-115,B-ID-119,0,IP-3,false,0.1,5,01:23:24.676 PM 27-Jan-2023
B-ID-115,B-ID-120,0,IP-3,false,-0.1,5,01:23:24.679 PM 27-Jan-2023
B-ID-115,B-ID-150,0,IP-3,false,-0.1,5,01:23:24.682 PM 27-Jan-2023
B-ID-116,B-ID-112,0,IP-3,false,-0.1,5,01:23:24.717 PM 27-Jan-2023
B-ID-116,B-ID-113,0,IP-3,false,-0.1,5,01:23:24.720 PM 27-Jan-2023
B-ID-116,B-ID-114,0,IP-3,false,0.1,5,01:23:24.723 PM 27-Jan-2023
B-ID-116,B-ID-115,0,IP-3,false,-0.1,5,01:23:24.725 PM 27-Jan-2023
B-ID-116,B-ID-117,0,IP-3,false,0.1,5,01:23:24.727 PM 27-Jan-2023
B-ID-116,B-ID-118,0,IP-3,false,-0.1,5,01:23:24.728 PM 27-Jan-2023
B-ID-116,B-ID-119,0,IP-3,false,0.1,5,01:23:24.731 PM 27-Jan-2023
B-ID-116,B-ID-120,0,IP-3,false,-0.1,5,01:23:24.733 PM 27-Jan-2023
B-ID-116,B-ID-121,0,IP-3,false,-0.1,5,01:23:24.735 PM 27-Jan-2023
B-ID-117,B-ID-113,0,IP-3,false,-0.1,5,01:23:24.741 PM 27-Jan-2023
B-ID-117,B-ID-114,0,IP-3,false,0.1,5,01:23:24.743 PM 27-Jan-2023
B-ID-117,B-ID-115,0,IP-3,false,-0.1,5,01:23:24.745 PM 27-Jan-2023
B-ID-117,B-ID-116,0,IP-3,false,0.1,5,01:23:24.748 PM 27-Jan-2023
B-ID-117,B-ID-118,0,IP-3,false,-0.1,5,01:23:24.751 PM 27-Jan-2023
B-ID-117,B-ID-119,0,IP-3,false,-0.1,5,01:23:24.753 PM 27-Jan-2023
B-ID-117,B-ID-120,0,IP-3,false,-0.1,5,01:23:24.755 PM 27-Jan-2023
B-ID-117,B-ID-121,0,IP-3,false,-0.1,5,01:23:24.756 PM 27-Jan-2023
B-ID-117,B-ID-122,0,IP-3,false,-0.1,5,01:23:24.758 PM 27-Jan-2023
B-ID-118,B-ID-113,0,IP-3,false,0.1,5,01:23:24.765 PM 27-Jan-2023
B-ID-118,B-ID-114,0,IP-3,false,-0.1,5,01:23:24.767 PM 27-Jan-2023
B-ID-118,B-ID-115,0,IP-3,false,0.1,5,01:23:24.770 PM 27-Jan-2023
B-ID-118,B-ID-116,0,IP-3,false,-0.1,5,01:23:24.773 PM 27-Jan-2023
B-ID-118,B-ID-117,0,IP-3,false,-0.1,5,01:23:24.775 PM 27-Jan-2023
B-ID-118,B-ID-119,0,IP-3,false,0.1,5,01:23:24.777 PM 27-Jan-2023
B-ID-118,B-ID-120,0,IP-3,false,0.1,5,01:23:24.779 PM 27-Jan-2023
B-ID-118,B-ID-121,0,IP-3,false,-0.1,5,01:23:24.782 PM 27-Jan-2023
B-ID-118,B-ID-122,0,IP-3,false,0.1,5,01:23:24.784 PM 27-Jan-2023
B-ID-118,B-ID-123,0,IP-3,false,0.1,5,01:23:24.786 PM 27-Jan-2023
B-ID-119,B-ID-114,0,IP-3,false,0.1,5,01:23:24.791 PM 27-Jan-2023
B-ID-119,B-ID-115,0,IP-3,false,-0.1,5,01:23:24.794 PM 27-Jan-2023
B-ID-119,B-ID-116,0,IP-3,false,-0.1,5,01:23:24.796 PM 27-Jan-2023
B-ID-119,B-ID-117,0,IP-3,false,-0.1,5,01:23:24.799 PM 27-Jan-2023
B-ID-119,B-ID-118,0,IP-3,false,-0.1,5,01:23:24.803 PM 27-Jan-2023
B-ID-119,B-ID-120,0,IP-3,false,-0.1,5,01:23:24.805 PM 27-Jan-2023
B-ID-119,B-ID-121,0,IP-3,false,0.1,5,01:23:24.807 PM 27-Jan-2023
B-ID-119,B-ID-123,0,IP-3,false,-0.1,5,01:23:24.808 PM 27-Jan-2023
B-ID-119,B-ID-124,0,IP-3,false,0.1,5,01:23:24.810 PM 27-Jan-2023
B-ID-120,B-ID-115,0,IP-3,false,-0.1,5,01:23:24.818 PM 27-Jan-2023
B-ID-120,B-ID-116,0,IP-3,false,0.1,5,01:23:24.821 PM 27-Jan-2023
B-ID-120,B-ID-117,0,IP-3,false,-0.1,5,01:23:24.824 PM 27-Jan-2023
B-ID-120,B-ID-118,0,IP-3,false,0.1,5,01:23:24.826 PM 27-Jan-2023
B-ID-120,B-ID-119,0,IP-3,false,0.1,5,01:23:24.828 PM 27-Jan-2023
B-ID-120,B-ID-121,0,IP-3,false,0.1,5,01:23:24.830 PM 27-Jan-2023
B-ID-120,B-ID-122,0,IP-3,false,0.1,5,01:23:24.833 PM 27-Jan-2023
B-ID-120,B-ID-123,0,IP-3,false,-0.1,5,01:23:24.835 PM 27-Jan-2023
B-ID-120,B-ID-124,0,IP-3,false,-0.1,5,01:23:24.836 PM 27-Jan-2023
B-ID-120,B-ID-124,0,IP-3,false,-0.1,5,01:23:24.837 PM 27-Jan-2023
B-ID-121,B-ID-116,0,IP-3,false,-0.1,5,01:23:24.843 PM 27-Jan-2023
B-ID-121,B-ID-117,0,IP-3,false,-0.1,5,01:23:24.846 PM 27-Jan-2023
B-ID-121,B-ID-118,0,IP-3,false,0.1,5,01:23:24.850 PM 27-Jan-2023
B-ID-121,B-ID-119,0,IP-3,false,0.1,5,01:23:24.852 PM 27-Jan-2023
B-ID-121,B-ID-120,0,IP-3,false,-0.1,5,01:23:24.854 PM 27-Jan-2023
B-ID-121,B-ID-122,0,IP-3,false,-0.1,5,01:23:24.856 PM 27-Jan-2023
B-ID-121,B-ID-123,0,IP-3,false,0.1,5,01:23:24.857 PM 27-Jan-2023
B-ID-121,B-ID-124,0,IP-3,false,-0.1,5,01:23:24.859 PM 27-Jan-2023
B-ID-121,B-ID-125,0,IP-3,false,0.1,5,01:23:24.861 PM 27-Jan-2023
B-ID-121,B-ID-126,0,IP-3,false,0.1,5,01:23:24.863 PM 27-Jan-2023
B-ID-122,B-ID-34,0,IP-3,false,-0.1,5,01:23:24.869 PM 27-Jan-2023
B-ID-122,B-ID-117,0,IP-3,false,-0.1,5,01:23:24.872 PM 27-Jan-2023
B-ID-122,B-ID-118,0,IP-3,false,0.1,5,01:23:24.875 PM 27-Jan-2023
B-ID-122,B-ID-119,0,IP-3,false,0.1,5,01:23:24.877 PM 27-Jan-2023
B-ID-122,B-ID-120,0,IP-3,false,-0.1,5,01:23:24.879 PM 27-Jan-2023
B-ID-122,B-ID-121,0,IP-3,false,0.1,5,01:23:24.882 PM 27-Jan-2023
B-ID-122,B-ID-123,0,IP-3,false,-0.1,5,01:23:24.883 PM 27-Jan-2023
B-ID-122,B-ID-124,0,IP-3,false,-0.1,5,01:23:24.885 PM 27-Jan-2023
B-ID-122,B-ID-125,0,IP-3,false,-0.1,5,01:23:24.887 PM 27-Jan-2023
B-ID-122,B-ID-126,0,IP-3,false,0.1,5,01:23:24.889 PM 27-Jan-2023
B-ID-123,B-ID-118,0,IP-3,false,-0.1,5,01:23:24.894 PM 27-Jan-2023
B-ID-123,B-ID-119,0,IP-3,false,-0.1,5,01:23:24.898 PM 27-Jan-2023
B-ID-123,B-ID-120,0,IP-3,false,-0.1,5,01:23:24.900 PM 27-Jan-2023
B-ID-123,B-ID-122,0,IP-3,false,0.1,5,01:23:24.903 PM 27-Jan-2023
B-ID-123,B-ID-125,0,IP-3,false,0.1,5,01:23:24.905 PM 27-Jan-2023
B-ID-123,B-ID-126,0,IP-3,false,0.1,5,01:23:24.906 PM 27-Jan-2023
B-ID-123,B-ID-127,0,IP-3,false,-0.1,5,01:23:24.908 PM 27-Jan-2023
B-ID-123,B-ID-128,0,IP-3,false,0.1,5,01:23:24.910 PM 27-Jan-2023
B-ID-124,B-ID-119,0,IP-3,false,-0.1,5,01:23:24.917 PM 27-Jan-2023
B-ID-124,B-ID-120,0,IP-3,false,-0.1,5,01:23:24.919 PM 27-Jan-2023
B-ID-124,B-ID-121,0,IP-3,false,0.1,5,01:23:24.922 PM 27-Jan-2023
B-ID-124,B-ID-122,0,IP-3,false,0.1,5,01:23:24.924 PM 27-Jan-2023
B-ID-124,B-ID-123,0,IP-3,false,-0.1,5,01:23:24.926 PM 27-Jan-2023
B-ID-124,B-ID-125,0,IP-3,false,-0.1,5,01:23:24.928 PM 27-Jan-2023
B-ID-124,B-ID-126,0,IP-3,false,-0.1,5,01:23:24.930 PM 27-Jan-2023
B-ID-124,B-ID-127,0,IP-3,false,0.1,5,01:23:24.933 PM 27-Jan-2023
B-ID-124,B-ID-128,0,IP-3,false,0.1,5,01:23:24.934 PM 27-Jan-2023
B-ID-124,B-ID-129,0,IP-3,false,0.1,5,01:23:24.936 PM 27-Jan-2023
B-ID-125,B-ID-121,0,IP-3,false,0.1,5,01:23:24.943 PM 27-Jan-2023
B-ID-125,B-ID-122,0,IP-3,false,0.1,5,01:23:24.946 PM 27-Jan-2023
B-ID-125,B-ID-123,0,IP-3,false,0.1,5,01:23:24.949 PM 27-Jan-2023
B-ID-125,B-ID-126,0,IP-3,false,-0.1,5,01:23:24.951 PM 27-Jan-2023
B-ID-125,B-ID-127,0,IP-3,false,-0.1,5,01:23:24.953 PM 27-Jan-2023
B-ID-125,B-ID-129,0,IP-3,false,0.1,5,01:23:24.955 PM 27-Jan-2023
B-ID-125,B-ID-130,0,IP-3,false,-0.1,5,01:23:24.957 PM 27-Jan-2023
B-ID-126,B-ID-121,0,IP-3,false,0.1,5,01:23:24.963 PM 27-Jan-2023
B-ID-126,B-ID-122,0,IP-3,false,-0.1,5,01:23:24.967 PM 27-Jan-2023
B-ID-126,B-ID-123,0,IP-3,false,0.1,5,01:23:24.969 PM 27-Jan-2023
B-ID-126,B-ID-124,0,IP-3,false,0.1,5,01:23:24.972 PM 27-Jan-2023
B-ID-126,B-ID-125,0,IP-3,false,-0.1,5,01:23:24.973 PM 27-Jan-2023
B-ID-126,B-ID-127,0,IP-3,false,-0.1,5,01:23:24.975 PM 27-Jan-2023
B-ID-126,B-ID-129,0,IP-3,false,0.1,5,01:23:24.977 PM 27-Jan-2023
B-ID-126,B-ID-130,0,IP-3,false,0.1,5,01:23:24.979 PM 27-Jan-2023
B-ID-126,B-ID-131,0,IP-3,false,0.1,5,01:23:24.982 PM 27-Jan-2023
B-ID-126,B-ID-191,0,IP-3,false,0.1,5,01:23:24.984 PM 27-Jan-2023
